OrderID,Date,CustomerID,Quantity,UnitPrice,ShippingAddress,TrackingNumber,ItemsInCart,CouponCode,TotalPrice,Has_Coupon,Order_Month,Is_Weekend,AvgPricePerCartItem,QuantityToCartRatio,Product_Desk,Product_Laptop,Product_Monitor,Product_Phone,Product_Printer,Product_Tablet,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,OrderStatus_Delivered,OrderStatus_Pending,OrderStatus_Returned,OrderStatus_Shipped,ReferralSource_Facebook,ReferralSource_Google,ReferralSource_Instagram,ReferralSource_Referral
ORD200385,2023-10-31,C56851,5,191.63,752 Main St,TRK65290904,6,FREESHIP,958.15,1,10,0,159.69166666666666,0.8333333333333334,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
ORD200386,2023-04-28,C12421,1,93.02,373 Main St,TRK32588504,4,NO_COUPON,93.02,0,4,0,23.255,0.25,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
ORD200387,2024-06-27,C25316,2,39.53,904 Main St,TRK55423551,3,WINTER15,79.06,1,6,0,26.353333333333335,0.6666666666666666,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
ORD200388,2023-12-28,C22657,3,633.97,152 Main St,TRK49157047,7,WINTER15,1901.91,1,12,0,271.7014285714286,0.42857142857142855,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
ORD200389,2023-12-17,C29703,4,697.5,558 Main St,TRK40543461,7,FREESHIP,2790.0,1,12,1,398.57142857142856,0.5714285714285714,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
ORD200390,2023-07-14,C55996,5,508.69,885 Main St,TRK30547638,10,FREESHIP,2543.45,1,7,0,254.34499999999997,0.5,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
ORD200391,2025-01-16,C60037,2,527.46,516 Main St,TRK82009557,3,FREESHIP,1054.92,1,1,0,351.64000000000004,0.6666666666666666,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
ORD200392,2024-02-28,C95100,1,627.2,197 Main St,TRK47366265,1,WINTER15,627.2,1,2,0,627.2,1.0,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False
ORD200393,2024-07-14,C39906,1,75.01,921 Main St,TRK24632134,3,NO_COUPON,75.01,0,7,1,25.003333333333334,0.3333333333333333,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
ORD200394,2023-07-05,C70148,5,529.55,359 Main St,TRK34848650,10,NO_COUPON,2647.75,0,7,0,264.775,0.5,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
ORD200395,2025-04-25,C30010,3,127.41,830 Main St,TRK35386084,7,SAVE10,382.23,1,4,0,54.604285714285716,0.42857142857142855,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True
ORD200396,2023-12-01,C99217,5,287.13,778 Main St,TRK82004594,10,SAVE10,1435.65,1,12,0,143.565,0.5,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
ORD200397,2023-09-28,C30184,1,427.06,987 Main St,TRK86674704,1,WINTER15,427.06,1,9,0,427.06,1.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
ORD200398,2024-09-04,C50275,5,53.93,729 Main St,TRK98925264,7,SAVE10,269.65,1,9,0,38.521428571428565,0.7142857142857143,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False
ORD200399,2024-01-07,C64641,5,423.93,319 Main St,TRK32012588,5,FREESHIP,2119.65,1,1,1,423.93,1.0,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False
ORD200400,2024-09-28,C56266,4,160.22,304 Main St,TRK60088901,9,WINTER15,640.88,1,9,1,71.2088888888889,0.4444444444444444,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
ORD200401,2025-04-09,C98635,1,538.68,197 Main St,TRK14225465,6,NO_COUPON,538.68,0,4,0,89.77999999999999,0.16666666666666666,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
ORD200402,2023-04-09,C83026,5,337.38,858 Main St,TRK79746259,5,NO_COUPON,1686.9,0,4,1,337.38,1.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
ORD200403,2024-11-10,C28893,1,620.21,740 Main St,TRK98333066,1,FREESHIP,620.21,1,11,1,620.21,1.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
ORD200404,2023-03-09,C45482,2,99.1,440 Main St,TRK54571699,6,NO_COUPON,198.2,0,3,0,33.03333333333333,0.3333333333333333,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
ORD200405,2025-01-26,C97774,4,451.97,603 Main St,TRK64664424,7,WINTER15,1807.88,1,1,1,258.2685714285714,0.5714285714285714,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
ORD200406,2023-12-10,C11657,4,66.1,572 Main St,TRK50284486,9,WINTER15,264.4,1,12,1,29.377777777777776,0.4444444444444444,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
ORD200407,2023-08-13,C85993,4,547.32,250 Main St,TRK72547640,8,FREESHIP,2189.28,1,8,1,273.66,0.5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
ORD200408,2025-01-01,C11906,3,412.53,536 Main St,TRK31140158,6,WINTER15,1237.59,1,1,0,206.265,0.5,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False
ORD200409,2023-06-28,C45187,5,84.13,767 Main St,TRK12320793,9,SAVE10,420.65,1,6,0,46.73888888888889,0.5555555555555556,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
ORD200410,2024-01-18,C37375,2,518.23,184 Main St,TRK52470162,5,NO_COUPON,1036.46,0,1,0,207.292,0.4,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
ORD200411,2024-06-19,C66567,2,39.51,981 Main St,TRK21174822,5,NO_COUPON,79.02,0,6,0,15.803999999999998,0.4,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
ORD200412,2025-04-11,C42451,5,133.01,246 Main St,TRK31313343,10,NO_COUPON,665.05,0,4,0,66.505,0.5,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False
ORD200413,2023-10-08,C13923,1,118.8,123 Main St,TRK87598790,6,SAVE10,118.8,1,10,1,19.8,0.16666666666666666,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
ORD200414,2025-05-04,C11829,2,139.57,797 Main St,TRK84229257,4,WINTER15,279.14,1,5,1,69.785,0.5,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
ORD200415,2025-04-06,C62169,1,184.15,655 Main St,TRK64558985,5,FREESHIP,184.15,1,4,1,36.83,0.2,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
ORD200416,2023-07-18,C20881,2,644.05,652 Main St,TRK26263902,5,WINTER15,1288.1,1,7,0,257.62,0.4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
ORD200417,2023-10-24,C44492,5,55.41,954 Main St,TRK51429869,5,NO_COUPON,277.05,0,10,0,55.410000000000004,1.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
ORD200418,2023-01-11,C74169,1,310.93,862 Main St,TRK66144809,3,NO_COUPON,310.93,0,1,0,103.64333333333333,0.3333333333333333,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
ORD200419,2024-04-17,C70999,2,216.66,885 Main St,TRK75644156,6,FREESHIP,433.32,1,4,0,72.22,0.3333333333333333,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False
ORD200420,2024-11-29,C11921,1,452.7,439 Main St,TRK91362635,5,FREESHIP,452.7,1,11,0,90.53999999999999,0.2,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
ORD200421,2023-10-15,C50683,2,288.21,769 Main St,TRK53032122,5,NO_COUPON,576.42,0,10,1,115.28399999999999,0.4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
ORD200422,2023-06-05,C76140,4,206.6,914 Main St,TRK25861469,6,WINTER15,826.4,1,6,0,137.73333333333332,0.6666666666666666,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
ORD200423,2024-07-20,C94311,4,685.2,195 Main St,TRK97308771,6,WINTER15,2740.8,1,7,1,456.8,0.6666666666666666,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
ORD200424,2023-04-12,C49491,5,22.94,339 Main St,TRK64012257,10,NO_COUPON,114.7,0,4,0,11.47,0.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
ORD200425,2023-03-09,C40648,2,301.88,488 Main St,TRK25325993,5,WINTER15,603.76,1,3,0,120.752,0.4,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
ORD200426,2025-03-16,C40967,5,57.45,315 Main St,TRK24839296,10,NO_COUPON,287.25,0,3,1,28.725,0.5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
ORD200427,2024-12-18,C25406,1,161.24,379 Main St,TRK70952564,3,WINTER15,161.24,1,12,0,53.74666666666667,0.3333333333333333,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
ORD200428,2024-11-26,C77085,4,262.58,895 Main St,TRK57227640,8,WINTER15,1050.32,1,11,0,131.29,0.5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
ORD200429,2024-12-19,C38126,4,515.19,522 Main St,TRK90838498,9,SAVE10,2060.76,1,12,0,228.97333333333336,0.4444444444444444,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
ORD200430,2023-06-07,C87448,1,450.07,433 Main St,TRK44134016,6,FREESHIP,450.07,1,6,0,75.01166666666667,0.16666666666666666,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False
ORD200431,2024-10-06,C62312,1,52.54,651 Main St,TRK59623037,6,WINTER15,52.54,1,10,1,8.756666666666666,0.16666666666666666,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
ORD200432,2023-09-04,C58443,2,424.32,662 Main St,TRK77163738,6,NO_COUPON,848.64,0,9,0,141.44,0.3333333333333333,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True
ORD200433,2023-08-26,C36613,3,631.64,785 Main St,TRK13282106,3,FREESHIP,1894.92,1,8,1,631.64,1.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
ORD200434,2023-10-22,C73893,5,327.68,384 Main St,TRK85939879,6,NO_COUPON,1638.4,0,10,1,273.06666666666666,0.8333333333333334,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False
ORD200435,2023-05-27,C48601,1,414.47,101 Main St,TRK97868309,3,FREESHIP,414.47,1,5,1,138.15666666666667,0.3333333333333333,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
ORD200436,2023-02-11,C14568,4,221.33,651 Main St,TRK73545796,5,NO_COUPON,885.32,0,2,1,177.06400000000002,0.8,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
ORD200437,2024-04-18,C63378,1,512.39,955 Main St,TRK20863705,2,FREESHIP,512.39,1,4,0,256.195,0.5,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False
ORD200438,2025-01-03,C77800,3,459.34,436 Main St,TRK27439574,3,SAVE10,1378.02,1,1,0,459.34,1.0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
ORD200439,2024-09-08,C91155,1,146.32,321 Main St,TRK36260319,4,WINTER15,146.32,1,9,1,36.58,0.25,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False
ORD200440,2024-11-05,C60215,4,83.6,978 Main St,TRK31727767,4,SAVE10,334.4,1,11,0,83.6,1.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
ORD200441,2023-12-13,C52915,2,328.54,475 Main St,TRK79466982,6,FREESHIP,657.08,1,12,0,109.51333333333334,0.3333333333333333,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
ORD200442,2024-05-06,C72588,5,314.94,661 Main St,TRK43410829,8,SAVE10,1574.7,1,5,0,196.8375,0.625,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
ORD200443,2024-05-14,C61668,2,69.64,813 Main St,TRK58970302,6,NO_COUPON,139.28,0,5,0,23.213333333333335,0.3333333333333333,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
ORD200444,2024-06-08,C79508,1,135.17,585 Main St,TRK61882353,6,FREESHIP,135.17,1,6,1,22.528333333333332,0.16666666666666666,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
ORD200445,2024-03-23,C94569,1,487.21,227 Main St,TRK31351770,3,SAVE10,487.21,1,3,1,162.40333333333334,0.3333333333333333,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
ORD200446,2023-10-18,C89592,5,509.58,262 Main St,TRK49442402,6,FREESHIP,2547.9,1,10,0,424.65000000000003,0.8333333333333334,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False
ORD200447,2024-04-07,C48207,2,416.81,356 Main St,TRK45355655,2,NO_COUPON,833.62,0,4,1,416.81,1.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
ORD200448,2023-09-04,C16776,2,160.0,854 Main St,TRK12860600,4,SAVE10,320.0,1,9,0,80.0,0.5,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
ORD200449,2024-08-26,C91518,3,253.05,286 Main St,TRK48688724,3,NO_COUPON,759.15,0,8,0,253.04999999999998,1.0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
ORD200450,2024-01-15,C36408,5,615.1,160 Main St,TRK94023253,10,WINTER15,3075.5,1,1,0,307.55,0.5,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
ORD200451,2023-04-01,C14837,1,183.18,647 Main St,TRK17501136,6,SAVE10,183.18,1,4,1,30.53,0.16666666666666666,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
ORD200452,2023-07-23,C36467,1,75.78,581 Main St,TRK20863987,5,SAVE10,75.78,1,7,1,15.156,0.2,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
ORD200453,2025-05-02,C15017,1,675.57,492 Main St,TRK51241924,1,WINTER15,675.57,1,5,0,675.57,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
ORD200454,2024-11-27,C54759,1,109.29,686 Main St,TRK75583042,5,FREESHIP,109.29,1,11,0,21.858,0.2,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
ORD200455,2024-03-26,C58341,1,639.83,874 Main St,TRK32856728,2,SAVE10,639.83,1,3,0,319.915,0.5,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
ORD200456,2023-06-26,C94479,5,62.81,259 Main St,TRK69089975,9,SAVE10,314.05,1,6,0,34.894444444444446,0.5555555555555556,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
ORD200457,2025-05-25,C50236,4,615.83,545 Main St,TRK67692578,4,WINTER15,2463.32,1,5,1,615.83,1.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
ORD200458,2024-07-02,C31412,4,510.58,196 Main St,TRK61946127,7,WINTER15,2042.32,1,7,0,291.76,0.5714285714285714,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
ORD200459,2024-07-24,C90142,1,334.39,433 Main St,TRK39717191,2,NO_COUPON,334.39,0,7,0,167.195,0.5,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
ORD200460,2024-10-06,C83548,1,144.25,474 Main St,TRK93822942,2,WINTER15,144.25,1,10,1,72.125,0.5,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
ORD200461,2024-06-08,C29697,1,401.82,407 Main St,TRK47776482,5,FREESHIP,401.82,1,6,1,80.364,0.2,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False
ORD200462,2025-03-31,C22991,1,252.68,731 Main St,TRK32796086,1,NO_COUPON,252.68,0,3,0,252.68,1.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
ORD200463,2023-05-26,C25276,5,662.78,214 Main St,TRK14011732,9,SAVE10,3313.9,1,5,0,368.2111111111111,0.5555555555555556,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
ORD200464,2023-03-14,C39176,4,434.42,739 Main St,TRK71418686,6,FREESHIP,1737.68,1,3,0,289.61333333333334,0.6666666666666666,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
